Info 0    [17:52:32.037] Starting TS Server
Info 4385 [18:42:16.765] Returning an empty list because completion was requested in an invalid position.
Info 4386 [18:42:16.910] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4387 [18:42:16.912] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 1.9952149987220764ms
Info 4388 [18:42:16.912] Different program with same set of files
Info 4389 [18:42:16.912] getCompletionData: Get current token: 0.0032959580421447754
Info 4390 [18:42:16.912] getCompletionData: Is inside comment: 0.007775008678436279
Info 4391 [18:42:16.912] getCompletionData: Get previous token: 0.013665974140167236
Info 4392 [18:42:16.912] getCompletionsAtPosition: isCompletionListBlocker: 0.003025949001312256
Info 4393 [18:42:16.912] Returning an empty list because completion was requested in an invalid position.
Info 4394 [18:42:16.913] getCompletionData: Get current token: 0.0033259987831115723
Info 4395 [18:42:16.913] getCompletionData: Is inside comment: 0.008495986461639404
Info 4396 [18:42:16.913] getCompletionData: Get previous token: 0.013455033302307129
Info 4397 [18:42:16.913] getCompletionsAtPosition: isCompletionListBlocker: 0.00240403413772583
Info 4398 [18:42:16.913] Returning an empty list because completion was requested in an invalid position.
Info 4399 [18:42:16.915] getCompletionData: Get current token: 0.0032059550285339355
Info 4400 [18:42:16.915] getCompletionData: Is inside comment: 0.007874011993408203
Info 4401 [18:42:16.915] getCompletionData: Get previous token: 0.013114988803863525
Info 4402 [18:42:16.915] getCompletionsAtPosition: isCompletionListBlocker: 0.0023540258407592773
Info 4403 [18:42:16.915] Returning an empty list because completion was requested in an invalid position.
Info 4404 [18:42:16.929] getCompletionData: Get current token: 0.0032970309257507324
Info 4405 [18:42:16.929] getCompletionData: Is inside comment: 0.009318053722381592
Info 4406 [18:42:16.929] getCompletionData: Get previous token: 0.013606011867523193
Info 4407 [18:42:16.929] getCompletionsAtPosition: isCompletionListBlocker: 0.0024449825286865234
Info 4408 [18:42:16.929] Returning an empty list because completion was requested in an invalid position.
Info 4409 [18:42:17.130] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4410 [18:42:17.132] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 2.0183079838752747ms
Info 4411 [18:42:17.132] Different program with same set of files
Info 4412 [18:42:17.612] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4413 [18:42:17.614] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 2.140598952770233ms
Info 4414 [18:42:17.614] Different program with same set of files
Info 4415 [18:42:17.627] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4416 [18:42:17.629] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 2.4637460112571716ms
Info 4417 [18:42:17.629] Different program with same set of files
Info 4418 [18:42:17.892] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4419 [18:42:17.894] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 25 structureChanged: false structureIsReused:: Completely Elapsed: 2.099642038345337ms
Info 4420 [18:42:17.894] Different program with same set of files
Info 4421 [18:42:18.380] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4422 [18:42:18.383] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 2.5505599975585938ms
Info 4423 [18:42:18.383] Different program with same set of files
Info 4424 [18:42:19.125] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4425 [18:42:19.128] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 3.136121988296509ms
Info 4426 [18:42:19.128] Different program with same set of files
Info 4427 [18:42:19.925] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4428 [18:42:19.928] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 28 structureChanged: false structureIsReused:: Completely Elapsed: 2.244113028049469ms
Info 4429 [18:42:19.928] Different program with same set of files
Info 4430 [18:42:19.928] getCompletionData: Get current token: 0.012513995170593262
Info 4431 [18:42:19.928] getCompletionData: Is inside comment: 0.020689010620117188
Info 4432 [18:42:19.928] getCompletionData: Get previous token: 0.03184998035430908
Info 4433 [18:42:19.928] getCompletionsAtPosition: isCompletionListBlocker: 0.004369020462036133
Info 4434 [18:42:19.931] getExportInfoMap: cache miss or empty; calculating new results
Info 4435 [18:42:19.931] getExportInfoMap: done in 0.30064600706100464 ms
Info 4436 [18:42:19.931] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4437 [18:42:19.931] collectAutoImports: response is complete
Info 4438 [18:42:19.931] collectAutoImports: 0.02096998691558838
Info 4439 [18:42:19.931] getCompletionData: Semantic work: 3.1417229771614075
Info 4440 [18:42:19.938] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.646638035774231
Info 4441 [18:42:20.041] getCompletionData: Get current token: 0.01407700777053833
Info 4442 [18:42:20.041] getCompletionData: Is inside comment: 0.021199941635131836
Info 4443 [18:42:20.041] getCompletionData: Get previous token: 0.032420992851257324
Info 4444 [18:42:20.041] getCompletionsAtPosition: isCompletionListBlocker: 0.005611002445220947
Info 4445 [18:42:20.044] getExportInfoMap: cache miss or empty; calculating new results
Info 4446 [18:42:20.044] getExportInfoMap: done in 0.15159499645233154 ms
Info 4447 [18:42:20.044] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4448 [18:42:20.044] collectAutoImports: response is complete
Info 4449 [18:42:20.044] collectAutoImports: 0.02096003293991089
Info 4450 [18:42:20.044] getCompletionData: Semantic work: 3.2041300535202026
Info 4451 [18:42:20.054] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.484004020690918
Info 4452 [18:42:20.059] getCompletionData: Get current token: 0.01266402006149292
Info 4453 [18:42:20.059] getCompletionData: Is inside comment: 0.02128005027770996
Info 4454 [18:42:20.059] getCompletionData: Get previous token: 0.03411400318145752
Info 4455 [18:42:20.059] getCompletionsAtPosition: isCompletionListBlocker: 0.004288017749786377
Info 4456 [18:42:20.063] getExportInfoMap: cache miss or empty; calculating new results
Info 4457 [18:42:20.063] getExportInfoMap: done in 0.12779998779296875 ms
Info 4458 [18:42:20.063] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4459 [18:42:20.063] collectAutoImports: response is complete
Info 4460 [18:42:20.063] collectAutoImports: 0.013725996017456055
Info 4461 [18:42:20.063] getCompletionData: Semantic work: 4.13126403093338
Info 4462 [18:42:20.066] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.7880369424819946
Info 4463 [18:42:20.069] getCompletionData: Get current token: 0.006481945514678955
Info 4464 [18:42:20.069] getCompletionData: Is inside comment: 0.012203037738800049
Info 4465 [18:42:20.069] getCompletionData: Get previous token: 0.017392992973327637
Info 4466 [18:42:20.069] getCompletionsAtPosition: isCompletionListBlocker: 0.0035669803619384766
Info 4467 [18:42:20.071] getExportInfoMap: cache miss or empty; calculating new results
Info 4468 [18:42:20.071] getExportInfoMap: done in 0.09801501035690308 ms
Info 4469 [18:42:20.071] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4470 [18:42:20.071] collectAutoImports: response is complete
Info 4471 [18:42:20.071] collectAutoImports: 0.010179996490478516
Info 4472 [18:42:20.071] getCompletionData: Semantic work: 1.6329330205917358
Info 4473 [18:42:20.073] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.7402870059013367
Info 4474 [18:42:20.133] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4475 [18:42:20.134] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 29 structureChanged: false structureIsReused:: Completely Elapsed: 1.907700002193451ms
Info 4476 [18:42:20.134] Different program with same set of files
Info 4477 [18:42:20.135] getCompletionData: Get current token: 0.019896984100341797
Info 4478 [18:42:20.135] getCompletionData: Is inside comment: 0.016550958156585693
Info 4479 [18:42:20.135] getCompletionData: Get previous token: 0.02524799108505249
Info 4480 [18:42:20.135] getCompletionsAtPosition: isCompletionListBlocker: 0.0039479732513427734
Info 4481 [18:42:20.136] getExportInfoMap: cache miss or empty; calculating new results
Info 4482 [18:42:20.137] getExportInfoMap: done in 0.21872198581695557 ms
Info 4483 [18:42:20.137] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4484 [18:42:20.137] collectAutoImports: response is complete
Info 4485 [18:42:20.137] collectAutoImports: 0.02515697479248047
Info 4486 [18:42:20.137] getCompletionData: Semantic work: 1.93505197763443
Info 4487 [18:42:20.140] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.641273021697998
Info 4488 [18:42:20.240] getCompletionData: Get current token: 0.011281013488769531
Info 4489 [18:42:20.240] getCompletionData: Is inside comment: 0.01808398962020874
Info 4490 [18:42:20.241] getCompletionData: Get previous token: 0.02888500690460205
Info 4491 [18:42:20.241] getCompletionsAtPosition: isCompletionListBlocker: 0.005469977855682373
Info 4492 [18:42:20.243] getExportInfoMap: cache miss or empty; calculating new results
Info 4493 [18:42:20.243] getExportInfoMap: done in 0.11677902936935425 ms
Info 4494 [18:42:20.243] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4495 [18:42:20.243] collectAutoImports: response is complete
Info 4496 [18:42:20.243] collectAutoImports: 0.01629096269607544
Info 4497 [18:42:20.243] getCompletionData: Semantic work: 2.145978033542633
Info 4498 [18:42:20.247] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.2041720151901245
Info 4499 [18:42:20.250] getCompletionData: Get current token: 0.01285398006439209
Info 4500 [18:42:20.250] getCompletionData: Is inside comment: 0.018094003200531006
Info 4501 [18:42:20.250] getCompletionData: Get previous token: 0.030807971954345703
Info 4502 [18:42:20.250] getCompletionsAtPosition: isCompletionListBlocker: 0.003305971622467041
Info 4503 [18:42:20.252] getExportInfoMap: cache miss or empty; calculating new results
Info 4504 [18:42:20.252] getExportInfoMap: done in 0.10370498895645142 ms
Info 4505 [18:42:20.252] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4506 [18:42:20.252] collectAutoImports: response is complete
Info 4507 [18:42:20.252] collectAutoImports: 0.017763972282409668
Info 4508 [18:42:20.252] getCompletionData: Semantic work: 1.681384027004242
Info 4509 [18:42:20.256] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.402193963527679
Info 4510 [18:42:20.258] getCompletionData: Get current token: 0.0062220096588134766
Info 4511 [18:42:20.258] getCompletionData: Is inside comment: 0.010949969291687012
Info 4512 [18:42:20.258] getCompletionData: Get previous token: 0.017001986503601074
Info 4513 [18:42:20.258] getCompletionsAtPosition: isCompletionListBlocker: 0.002544999122619629
Info 4514 [18:42:20.259] getExportInfoMap: cache miss or empty; calculating new results
Info 4515 [18:42:20.259] getExportInfoMap: done in 0.0661349892616272 ms
Info 4516 [18:42:20.259] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4517 [18:42:20.259] collectAutoImports: response is complete
Info 4518 [18:42:20.259] collectAutoImports: 0.010349035263061523
Info 4519 [18:42:20.259] getCompletionData: Semantic work: 1.0481919646263123
Info 4520 [18:42:20.262] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.6798329949378967
Info 4521 [18:42:20.763] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4522 [18:42:20.766] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 30 structureChanged: false structureIsReused:: Completely Elapsed: 2.79987895488739ms
Info 4523 [18:42:20.766] Different program with same set of files
Info 4524 [18:42:21.284] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4525 [18:42:21.287] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 31 structureChanged: false structureIsReused:: Completely Elapsed: 2.5457810163497925ms
Info 4526 [18:42:21.287] Different program with same set of files
Info 4527 [18:42:21.693] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4528 [18:42:21.695] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 32 structureChanged: false structureIsReused:: Completely Elapsed: 2.1592339873313904ms
Info 4529 [18:42:21.695] Different program with same set of files
Info 4530 [18:42:22.668] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4531 [18:42:22.671] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 33 structureChanged: false structureIsReused:: Completely Elapsed: 2.456613004207611ms
Info 4532 [18:42:22.671] Different program with same set of files
Info 4533 [18:42:22.671] getCompletionData: Get current token: 0.004658997058868408
Info 4534 [18:42:22.671] getCompletionData: Is inside comment: 0.0017830133438110352
Info 4535 [18:42:22.671] getCompletionData: Get previous token: 0.009889006614685059
Info 4536 [18:42:22.673] getExportInfoMap: cache miss or empty; calculating new results
Info 4537 [18:42:22.673] getExportInfoMap: done in 0.28313297033309937 ms
Info 4538 [18:42:22.673] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4539 [18:42:22.673] collectAutoImports: response is complete
Info 4540 [18:42:22.673] collectAutoImports: 0.01851499080657959
Info 4541 [18:42:22.673] getCompletionData: Semantic work: 2.2996379733085632
Info 4542 [18:42:22.678] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.441929996013641
Info 4543 [18:42:22.699] getCompletionData: Get current token: 0.002593994140625
Info 4544 [18:42:22.699] getCompletionData: Is inside comment: 0.0009009838104248047
Info 4545 [18:42:22.699] getCompletionData: Get previous token: 0.0057610273361206055
Info 4546 [18:42:22.701] getExportInfoMap: cache miss or empty; calculating new results
Info 4547 [18:42:22.701] getExportInfoMap: done in 0.08322596549987793 ms
Info 4548 [18:42:22.701] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4549 [18:42:22.701] collectAutoImports: response is complete
Info 4550 [18:42:22.701] collectAutoImports: 0.009977996349334717
Info 4551 [18:42:22.701] getCompletionData: Semantic work: 1.4683129787445068
Info 4552 [18:42:22.703] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.416087031364441
Info 4553 [18:42:22.705] getCompletionData: Get current token: 0.002285003662109375
Info 4554 [18:42:22.705] getCompletionData: Is inside comment: 0.000841975212097168
Info 4555 [18:42:22.705] getCompletionData: Get previous token: 0.004809021949768066
Info 4556 [18:42:22.706] getExportInfoMap: cache miss or empty; calculating new results
Info 4557 [18:42:22.706] getExportInfoMap: done in 0.05339103937149048 ms
Info 4558 [18:42:22.706] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4559 [18:42:22.706] collectAutoImports: response is complete
Info 4560 [18:42:22.706] collectAutoImports: 0.00918799638748169
Info 4561 [18:42:22.706] getCompletionData: Semantic work: 0.8584760427474976
Info 4562 [18:42:22.708] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.424383044242859
Info 4563 [18:42:22.710] getCompletionData: Get current token: 0.0022439956665039062
Info 4564 [18:42:22.710] getCompletionData: Is inside comment: 0.0009019970893859863
Info 4565 [18:42:22.710] getCompletionData: Get previous token: 0.005720973014831543
Info 4566 [18:42:22.711] getExportInfoMap: cache miss or empty; calculating new results
Info 4567 [18:42:22.711] getExportInfoMap: done in 0.07027196884155273 ms
Info 4568 [18:42:22.711] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4569 [18:42:22.711] collectAutoImports: response is complete
Info 4570 [18:42:22.711] collectAutoImports: 0.009557962417602539
Info 4571 [18:42:22.711] getCompletionData: Semantic work: 1.0139979720115662
Info 4572 [18:42:22.713] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.2854009866714478
Info 4573 [18:42:22.816] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4574 [18:42:22.818] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 34 structureChanged: false structureIsReused:: Completely Elapsed: 2.097247004508972ms
Info 4575 [18:42:22.818] Different program with same set of files
Info 4576 [18:42:22.818] getCompletionData: Get current token: 0.004047989845275879
Info 4577 [18:42:22.818] getCompletionData: Is inside comment: 0.0014029741287231445
Info 4578 [18:42:22.818] getCompletionData: Get previous token: 0.008195996284484863
Info 4579 [18:42:22.820] getExportInfoMap: cache miss or empty; calculating new results
Info 4580 [18:42:22.820] getExportInfoMap: done in 0.23385000228881836 ms
Info 4581 [18:42:22.820] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4582 [18:42:22.820] collectAutoImports: response is complete
Info 4583 [18:42:22.820] collectAutoImports: 0.016090035438537598
Info 4584 [18:42:22.820] getCompletionData: Semantic work: 2.01849901676178
Info 4585 [18:42:22.825] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.998955011367798
Info 4586 [18:42:22.827] getCompletionData: Get current token: 0.004167020320892334
Info 4587 [18:42:22.827] getCompletionData: Is inside comment: 0.001573026180267334
Info 4588 [18:42:22.827] getCompletionData: Get previous token: 0.00832599401473999
Info 4589 [18:42:22.829] getExportInfoMap: cache miss or empty; calculating new results
Info 4590 [18:42:22.829] getExportInfoMap: done in 0.12673801183700562 ms
Info 4591 [18:42:22.829] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4592 [18:42:22.829] collectAutoImports: response is complete
Info 4593 [18:42:22.829] collectAutoImports: 0.024866998195648193
Info 4594 [18:42:22.829] getCompletionData: Semantic work: 1.597346007823944
Info 4595 [18:42:22.833] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.49029803276062
Info 4596 [18:42:22.834] getCompletionData: Get current token: 0.002274036407470703
Info 4597 [18:42:22.834] getCompletionData: Is inside comment: 0.0009310245513916016
Info 4598 [18:42:22.834] getCompletionData: Get previous token: 0.004498004913330078
Info 4599 [18:42:22.835] getExportInfoMap: cache miss or empty; calculating new results
Info 4600 [18:42:22.835] getExportInfoMap: done in 0.06507200002670288 ms
Info 4601 [18:42:22.835] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4602 [18:42:22.835] collectAutoImports: response is complete
Info 4603 [18:42:22.835] collectAutoImports: 0.009558022022247314
Info 4604 [18:42:22.835] getCompletionData: Semantic work: 0.9095509648323059
Info 4605 [18:42:22.838] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.369859993457794
Info 4606 [18:42:22.839] getCompletionData: Get current token: 0.002884984016418457
Info 4607 [18:42:22.839] getCompletionData: Is inside comment: 0.0010210275650024414
Info 4608 [18:42:22.839] getCompletionData: Get previous token: 0.004799008369445801
Info 4609 [18:42:22.840] getExportInfoMap: cache miss or empty; calculating new results
Info 4610 [18:42:22.840] getExportInfoMap: done in 0.05825996398925781 ms
Info 4611 [18:42:22.840] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4612 [18:42:22.840] collectAutoImports: response is complete
Info 4613 [18:42:22.840] collectAutoImports: 0.008966028690338135
Info 4614 [18:42:22.840] getCompletionData: Semantic work: 0.8972479701042175
Info 4615 [18:42:22.842] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.358408033847809
Info 4616 [18:42:22.954] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4617 [18:42:22.957] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 35 structureChanged: false structureIsReused:: Completely Elapsed: 2.8677769899368286ms
Info 4618 [18:42:22.957] Different program with same set of files
Info 4619 [18:42:22.957] getCompletionData: Get current token: 0.005379974842071533
Info 4620 [18:42:22.957] getCompletionData: Is inside comment: 0.0019429922103881836
Info 4621 [18:42:22.957] getCompletionData: Get previous token: 0.011061012744903564
Info 4622 [18:42:22.960] getExportInfoMap: cache miss or empty; calculating new results
Info 4623 [18:42:22.960] getExportInfoMap: done in 0.31897997856140137 ms
Info 4624 [18:42:22.960] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4625 [18:42:22.960] collectAutoImports: response is complete
Info 4626 [18:42:22.960] collectAutoImports: 0.02162003517150879
Info 4627 [18:42:22.960] getCompletionData: Semantic work: 2.5590059757232666
Info 4628 [18:42:22.965] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.133540987968445
Info 4629 [18:42:22.968] getCompletionData: Get current token: 0.00459897518157959
Info 4630 [18:42:22.968] getCompletionData: Is inside comment: 0.0017639994621276855
Info 4631 [18:42:22.968] getCompletionData: Get previous token: 0.00948798656463623
Info 4632 [18:42:22.969] getExportInfoMap: cache miss or empty; calculating new results
Info 4633 [18:42:22.969] getExportInfoMap: done in 0.051115989685058594 ms
Info 4634 [18:42:22.969] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4635 [18:42:22.969] collectAutoImports: response is complete
Info 4636 [18:42:22.969] collectAutoImports: 0.00883704423904419
Info 4637 [18:42:22.969] getCompletionData: Semantic work: 0.856652021408081
Info 4638 [18:42:22.972] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.583513021469116
Info 4639 [18:42:22.974] getCompletionData: Get current token: 0.002373993396759033
Info 4640 [18:42:22.974] getCompletionData: Is inside comment: 0.0008310079574584961
Info 4641 [18:42:22.974] getCompletionData: Get previous token: 0.004768967628479004
Info 4642 [18:42:22.975] getExportInfoMap: cache miss or empty; calculating new results
Info 4643 [18:42:22.975] getExportInfoMap: done in 0.08019095659255981 ms
Info 4644 [18:42:22.975] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4645 [18:42:22.975] collectAutoImports: response is complete
Info 4646 [18:42:22.975] collectAutoImports: 0.010680019855499268
Info 4647 [18:42:22.975] getCompletionData: Semantic work: 1.2490710020065308
Info 4648 [18:42:22.978] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.4849870204925537
Info 4649 [18:42:22.980] getCompletionData: Get current token: 0.0022440552711486816
Info 4650 [18:42:22.981] getCompletionData: Is inside comment: 0.0008220076560974121
Info 4651 [18:42:22.981] getCompletionData: Get previous token: 0.004769027233123779
Info 4652 [18:42:22.982] getExportInfoMap: cache miss or empty; calculating new results
Info 4653 [18:42:22.982] getExportInfoMap: done in 0.07486099004745483 ms
Info 4654 [18:42:22.982] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4655 [18:42:22.982] collectAutoImports: response is complete
Info 4656 [18:42:22.982] collectAutoImports: 0.009788990020751953
Info 4657 [18:42:22.982] getCompletionData: Semantic work: 1.09272700548172
Info 4658 [18:42:22.984] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.2738789916038513
Info 4659 [18:42:23.157] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 4660 [18:42:23.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 36 structureChanged: false structureIsReused:: Completely Elapsed: 2.477081000804901ms
Info 4661 [18:42:23.159] Different program with same set of files
Info 4662 [18:42:38.941] Search path: /home/kitamura/work/Learning/Tutorials/emacs_deno
Info 4663 [18:42:38.941] For info: /home/kitamura/work/Learning/Tutorials/emacs_deno/main.ts :: No config files found.
Info 4664 [18:42:38.941] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4665 [18:42:38.951] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 1 structureChanged: true structureIsReused:: Not Elapsed: 9.750651001930237ms
Info 4666 [18:42:38.951] Project '/dev/null/inferredProject3*' (Inferred)
Info 4667 [18:42:38.951] 	Files (19)

Info 4668 [18:42:38.951] -----------------------------------------------
Info 4669 [18:42:40.168] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4670 [18:42:40.170] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 2 structureChanged: false structureIsReused:: Completely Elapsed: 1.992870032787323ms
Info 4671 [18:42:40.170] Different program with same set of files
Info 4672 [18:42:40.170] getCompletionData: Get current token: 0.003426969051361084
Info 4673 [18:42:40.170] getCompletionData: Is inside comment: 0.005971014499664307
Info 4674 [18:42:40.170] getCompletionData: Get previous token: 0.005950987339019775
Info 4675 [18:42:40.172] getExportInfoMap: cache miss or empty; calculating new results
Info 4676 [18:42:40.172] getExportInfoMap: done in 0.5438839793205261 ms
Info 4677 [18:42:40.172] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4678 [18:42:40.173] collectAutoImports: response is complete
Info 4679 [18:42:40.173] collectAutoImports: 0.01914602518081665
Info 4680 [18:42:40.173] getCompletionData: Semantic work: 2.561711013317108
Info 4681 [18:42:40.177] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.9145389795303345
Info 4682 [18:42:40.478] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4683 [18:42:40.481] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 3 structureChanged: false structureIsReused:: Completely Elapsed: 2.5081300139427185ms
Info 4684 [18:42:40.481] Different program with same set of files
Info 4685 [18:42:43.014] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4686 [18:42:43.017] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 4 structureChanged: false structureIsReused:: Completely Elapsed: 2.629859983921051ms
Info 4687 [18:42:43.017] Different program with same set of files
Info 4688 [18:42:44.207] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4689 [18:42:44.209] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 5 structureChanged: false structureIsReused:: Completely Elapsed: 2.064175009727478ms
Info 4690 [18:42:44.209] Different program with same set of files
Info 4691 [18:42:44.495] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4692 [18:42:44.499] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 6 structureChanged: false structureIsReused:: Completely Elapsed: 4.43019700050354ms
Info 4693 [18:42:44.499] Different program with same set of files
Info 4694 [18:42:44.975] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4695 [18:42:44.977] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 7 structureChanged: false structureIsReused:: Completely Elapsed: 2.609831988811493ms
Info 4696 [18:42:44.977] Different program with same set of files
Info 4697 [18:42:44.978] getCompletionData: Get current token: 0.006753027439117432
Info 4698 [18:42:44.978] getCompletionData: Is inside comment: 0.001972973346710205
Info 4699 [18:42:44.978] getCompletionData: Get previous token: 0.017924010753631592
Info 4700 [18:42:44.978] getCompletionsAtPosition: isCompletionListBlocker: 0.0045490264892578125
Info 4701 [18:42:44.980] getExportInfoMap: cache miss or empty; calculating new results
Info 4702 [18:42:44.980] getExportInfoMap: done in 0.1878429651260376 ms
Info 4703 [18:42:44.980] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4704 [18:42:44.980] collectAutoImports: response is complete
Info 4705 [18:42:44.980] collectAutoImports: 0.015018045902252197
Info 4706 [18:42:44.980] getCompletionData: Semantic work: 2.100974977016449
Info 4707 [18:42:44.985] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.820060968399048
Info 4708 [18:42:45.350] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4709 [18:42:45.355] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 8 structureChanged: false structureIsReused:: Completely Elapsed: 5.315352976322174ms
Info 4710 [18:42:45.355] Different program with same set of files
Info 4711 [18:42:45.847] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 4712 [18:42:45.849] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 9 structureChanged: false structureIsReused:: Completely Elapsed: 2.545942008495331ms
Info 4713 [18:42:45.849] Different program with same set of files
Info 4714 [18:42:46.365] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
